total_rebs,rebs_allowed,rebs_taken,three_atts_per,opp_three_atts_per,three_perc,opp_three_perc,shoot_perc,opp_shoot_perc,two_atts_per,opp_two_atts_per,avg_turnover,avg_turnover_forced,total_fts_per,opp_total_fts_per,ft_perc,team
-7,0.374,0.299,20.471,27.294,0.391,0.327,0.488,0.412,35.765,34.029,11.441,12.794,21.676,16.647,0.704,gardner-webb
