total_rebs,rebs_allowed,rebs_taken,three_atts_per,opp_three_atts_per,three_perc,opp_three_perc,shoot_perc,opp_shoot_perc,two_atts_per,opp_two_atts_per,avg_turnover,avg_turnover_forced,total_fts_per,opp_total_fts_per,ft_perc,team
172,0.274,0.412,19.636,16.97,0.378,0.318,0.474,0.436,36.424,33.212,10.121,10.485,16.636,15.909,0.759,saint-marys-ca
