total_rebs,rebs_allowed,rebs_taken,three_atts_per,opp_three_atts_per,three_perc,opp_three_perc,shoot_perc,opp_shoot_perc,two_atts_per,opp_two_atts_per,avg_turnover,avg_turnover_forced,total_fts_per,opp_total_fts_per,ft_perc,team
-27,0.279,0.239,26.091,20.636,0.366,0.358,0.456,0.461,28.939,36.545,10.212,9.879,17.424,14.879,0.776,north-dakota-state
