total_rebs,rebs_allowed,rebs_taken,three_atts_per,opp_three_atts_per,three_perc,opp_three_perc,shoot_perc,opp_shoot_perc,two_atts_per,opp_two_atts_per,avg_turnover,avg_turnover_forced,total_fts_per,opp_total_fts_per,ft_perc,team
91,0.281,0.314,24.0,19.853,0.368,0.32,0.491,0.415,31.206,34.588,10.676,13.235,14.265,16.147,0.773,liberty
