total_rebs,rebs_allowed,rebs_taken,three_atts_per,opp_three_atts_per,three_perc,opp_three_perc,shoot_perc,opp_shoot_perc,two_atts_per,opp_two_atts_per,avg_turnover,avg_turnover_forced,total_fts_per,opp_total_fts_per,ft_perc,team
322,0.31,0.491,21.576,22.818,0.383,0.317,0.488,0.377,35.667,39.212,12.485,9.758,20.121,17.273,0.751,michigan-state
