total_rebs,rebs_allowed,rebs_taken,three_atts_per,opp_three_atts_per,three_perc,opp_three_perc,shoot_perc,opp_shoot_perc,two_atts_per,opp_two_atts_per,avg_turnover,avg_turnover_forced,total_fts_per,opp_total_fts_per,ft_perc,team
91,0.367,0.387,19.226,22.355,0.354,0.313,0.463,0.395,34.065,43.065,11.323,11.839,24.742,17.29,0.656,central-florida
