total_rebs,rebs_allowed,rebs_taken,three_atts_per,opp_three_atts_per,three_perc,opp_three_perc,shoot_perc,opp_shoot_perc,two_atts_per,opp_two_atts_per,avg_turnover,avg_turnover_forced,total_fts_per,opp_total_fts_per,ft_perc,team
232,0.279,0.491,26.485,22.212,0.416,0.322,0.493,0.427,34.788,37.333,10.333,13.515,16.515,16.667,0.7,wofford
