total_rebs,rebs_allowed,rebs_taken,three_atts_per,opp_three_atts_per,three_perc,opp_three_perc,shoot_perc,opp_shoot_perc,two_atts_per,opp_two_atts_per,avg_turnover,avg_turnover_forced,total_fts_per,opp_total_fts_per,ft_perc,team
-2,0.315,0.293,19.455,20.212,0.366,0.312,0.453,0.393,37.667,36.091,9.03,11.121,15.697,14.909,0.621,wisconsin
