total_rebs,rebs_allowed,rebs_taken,three_atts_per,opp_three_atts_per,three_perc,opp_three_perc,shoot_perc,opp_shoot_perc,two_atts_per,opp_two_atts_per,avg_turnover,avg_turnover_forced,total_fts_per,opp_total_fts_per,ft_perc,team
37,0.387,0.398,22.394,24.818,0.361,0.326,0.455,0.448,35.0,33.667,11.758,11.97,24.273,17.242,0.743,iowa
