date,site,opp_name,win_or_loss,winning_score,opp_score,fgm,fga,fg_perc,threes,three_att,three_perc,ft,fta,ft_perc,orb,trb,ast,stl,blk,tov,pf,opp_fgm,opp_fga,opp_fg_perc,opp_threes,opp_three_att,opp_three_perc,opp_ft,opp_fta,opp_ft_perc,opp_orb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,team,drb,opp_drb
2018-12-22,,Air Force,W,71,50,28,60,0.467,10,32,0.313,5,7,0.7140000000000001,11,30,15,9,5,11,14,21,45,0.467,2,11,0.182,6,12,0.5,3,24,8,4,1,18,15,michigan,19,21
2018-12-30,,Binghamton,W,74,52,30,63,0.47600000000000003,11,18,0.611,3,6,0.5,9,35,23,8,4,7,12,20,50,0.4,4,12,0.33299999999999996,8,13,0.615,4,27,9,2,2,12,7,michigan,26,23
2019-01-03,,Penn State,W,68,55,25,55,0.455,5,14,0.35700000000000004,13,19,0.684,3,29,10,8,6,10,13,24,57,0.42100000000000004,1,14,0.071,6,9,0.667,7,37,6,6,3,17,16,michigan,26,30
2019-01-06,,Indiana,W,74,63,29,58,0.5,4,16,0.25,12,16,0.75,7,29,9,4,3,2,16,23,54,0.426,5,14,0.35700000000000004,12,16,0.75,9,32,6,1,1,7,14,michigan,22,23
2019-01-10,@,Illinois,W,79,69,28,62,0.452,5,19,0.263,18,22,0.818,9,34,16,4,6,12,16,29,61,0.475,7,18,0.389,4,7,0.5710000000000001,3,24,15,6,4,14,18,michigan,25,21
2019-01-13,,Northwestern,W,80,60,31,59,0.525,11,27,0.40700000000000003,7,9,0.778,8,30,14,10,4,9,13,23,54,0.426,4,17,0.235,10,13,0.769,6,26,11,4,5,13,13,michigan,22,20
2019-01-19,@,Wisconsin,L,54,64,22,54,0.40700000000000003,5,18,0.278,5,11,0.455,8,33,11,6,7,16,17,26,58,0.44799999999999995,5,13,0.385,7,9,0.778,6,29,17,7,3,11,11,michigan,25,23
2019-01-22,,Minnesota,W,59,57,21,62,0.33899999999999997,3,22,0.136,14,22,0.636,10,30,7,9,4,6,13,21,52,0.40399999999999997,5,15,0.33299999999999996,10,14,0.7140000000000001,11,37,8,2,4,16,17,michigan,20,26
2019-01-25,@,Indiana,W,69,46,25,58,0.431,10,29,0.345,9,12,0.75,3,38,10,5,4,9,18,16,58,0.276,3,20,0.15,11,20,0.55,10,37,4,6,4,9,15,michigan,35,27
2019-01-29,,Ohio State,W,65,49,22,54,0.40700000000000003,10,27,0.37,11,12,0.917,6,27,15,11,3,8,14,19,52,0.365,5,21,0.23800000000000002,6,6,1.0,10,34,10,4,4,18,18,michigan,21,24
