date,site,opp_name,win_or_loss,winning_score,opp_score,fgm,fga,fg_perc,threes,three_att,three_perc,ft,fta,ft_perc,orb,trb,ast,stl,blk,tov,pf,opp_fgm,opp_fga,opp_fg_perc,opp_threes,opp_three_att,opp_three_perc,opp_ft,opp_fta,opp_ft_perc,opp_orb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,team,drb,opp_drb
2019-02-16,@,Alabama,W,71,53,27,50,0.54,6,19,0.316,11,14,0.7859999999999999,4,29,11,6,2,8,20,19,43,0.442,5,19,0.263,10,22,0.455,4,20,6,4,4,10,12,florida,25,16
2019-02-20,@,LSU,W (1 OT),82,77,30,65,0.462,11,30,0.3670000000000001,11,13,0.846,14,34,12,9,2,13,22,27,63,0.429,7,22,0.318,16,25,0.64,18,38,9,6,3,14,16,florida,20,20
2019-02-23,,Missouri,W,64,60,18,43,0.419,3,15,0.2,25,30,0.833,5,23,8,4,0,10,14,23,55,0.418,6,20,0.3,8,13,0.615,9,28,10,8,1,10,23,florida,18,19
2019-02-27,@,Vanderbilt,W,71,55,24,50,0.48,8,19,0.42100000000000004,15,16,0.938,7,27,11,5,2,8,15,21,51,0.41200000000000003,6,17,0.353,7,14,0.5,11,30,10,3,2,14,17,florida,20,19
2019-03-02,,Georgia,L,55,61,18,48,0.375,5,21,0.23800000000000002,14,18,0.778,9,27,10,5,2,12,12,23,41,0.561,4,10,0.4,11,14,0.7859999999999999,2,19,10,8,4,15,19,florida,18,17
2019-03-06,,LSU,L (1 OT),78,79,26,58,0.44799999999999995,9,25,0.36,17,25,0.68,10,33,10,9,5,10,16,31,72,0.431,6,19,0.316,11,16,0.688,17,41,10,9,5,14,22,florida,23,24
2019-03-09,@,Kentucky,L,57,66,24,54,0.444,3,18,0.16699999999999998,6,11,0.545,5,22,14,5,2,5,21,19,46,0.413,2,7,0.28600000000000003,26,32,0.813,10,37,9,3,2,10,17,florida,17,27
2019-03-14,N,Arkansas,W,66,50,21,55,0.382,8,22,0.364,16,22,0.727,17,38,11,8,2,12,18,17,46,0.37,4,16,0.25,12,16,0.75,8,25,11,9,3,13,21,florida,21,17
2019-03-15,N,LSU,W,76,73,26,56,0.46399999999999997,8,28,0.28600000000000003,16,26,0.615,8,31,14,7,1,9,10,30,63,0.47600000000000003,6,19,0.316,7,11,0.636,13,40,13,6,2,13,23,florida,23,27
2019-03-16,N,Auburn,L,62,65,23,38,0.605,6,15,0.4,10,12,0.833,5,29,11,2,4,18,9,25,56,0.446,13,29,0.44799999999999995,2,5,0.4,6,16,9,14,2,4,13,florida,24,10
