date,site,opp_name,win_or_loss,winning_score,opp_score,fgm,fga,fg_perc,threes,three_att,three_perc,ft,fta,ft_perc,orb,trb,ast,stl,blk,tov,pf,opp_fgm,opp_fga,opp_fg_perc,opp_threes,opp_three_att,opp_three_perc,opp_ft,opp_fta,opp_ft_perc,opp_orb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,team,drb,opp_drb
2018-12-22,@,South Dakota State,W,85,74,28,59,0.475,11,28,0.393,18,25,0.72,10,33,13,5,4,9,24,25,55,0.455,6,19,0.316,18,27,0.667,9,31,11,4,3,12,18,montana,23,22
2018-12-29,@,Northern Arizona,W,86,73,32,59,0.542,9,25,0.36,13,19,0.684,9,36,13,6,1,9,20,23,62,0.371,11,26,0.423,16,19,0.8420000000000001,10,30,12,3,3,13,15,montana,27,20
2018-12-31,@,Southern Utah,W,89,76,34,64,0.531,8,23,0.348,13,18,0.722,6,31,16,8,1,11,26,21,48,0.438,6,21,0.28600000000000003,28,33,0.848,3,29,7,6,3,16,20,montana,25,26
2019-01-03,,Sacramento State,W,87,56,31,57,0.544,13,20,0.65,12,17,0.706,10,36,19,9,1,19,17,21,55,0.382,3,14,0.214,11,19,0.579,6,25,7,10,3,17,16,montana,26,19
2019-01-05,,Portland State,L (1 OT),74,77,23,59,0.39,5,24,0.208,23,33,0.6970000000000001,10,34,13,2,3,10,20,25,61,0.41,6,23,0.261,21,27,0.778,9,33,8,6,2,11,24,montana,24,24
2019-01-10,@,Eastern Washington,L,71,78,27,56,0.482,4,19,0.211,13,19,0.684,9,32,14,5,0,13,23,24,50,0.48,9,17,0.529,21,27,0.778,6,30,11,6,0,11,19,montana,23,24
2019-01-12,@,Northern Colorado,W,88,64,33,58,0.569,8,12,0.667,14,20,0.7,6,30,12,10,2,9,19,22,52,0.423,2,13,0.154,18,29,0.621,6,23,13,3,5,12,16,montana,24,17
2019-01-19,@,Idaho,W,69,51,27,64,0.422,7,21,0.333,8,14,0.5710000000000001,11,36,11,3,1,6,15,19,53,0.358,7,21,0.333,6,7,0.857,7,31,8,3,5,10,14,montana,25,24
2019-01-24,,Idaho State,W,80,69,29,65,0.446,10,24,0.417,12,16,0.75,10,34,16,10,3,9,16,23,53,0.434,8,23,0.348,15,20,0.75,7,31,10,9,5,16,15,montana,24,24
2019-01-26,,Weber State,W,75,68,27,59,0.458,5,17,0.294,16,24,0.667,4,33,13,7,4,6,17,26,53,0.491,5,15,0.333,11,16,0.688,2,34,6,0,4,14,19,montana,29,32
2019-02-02,@,Montana State,W,83,78,25,50,0.5,8,21,0.381,25,32,0.7809999999999999,7,31,14,6,2,11,20,29,62,0.468,8,22,0.364,12,18,0.667,9,29,17,3,1,11,25,montana,24,20
2019-02-07,,Idaho,W,100,59,36,64,0.563,13,27,0.481,15,19,0.789,13,32,23,11,2,8,15,21,47,0.447,7,18,0.389,10,10,1.0,3,18,11,3,1,22,20,montana,19,15
2019-02-09,,Eastern Washington,W,75,74,25,53,0.472,10,23,0.435,15,24,0.625,6,31,15,4,4,11,18,26,56,0.464,9,20,0.45,13,18,0.722,5,29,15,4,2,9,20,montana,25,24
2019-02-14,@,Weber State,W,83,80,30,63,0.476,5,13,0.385,18,22,0.818,11,40,12,6,2,12,20,26,59,0.441,6,20,0.3,22,25,0.88,5,27,8,3,5,11,15,montana,29,22
2019-02-16,@,Idaho State,W,80,68,33,60,0.55,10,22,0.455,4,6,0.667,3,34,18,5,2,13,15,23,59,0.39,9,21,0.429,13,20,0.65,5,27,10,8,2,8,11,montana,31,22
2019-02-23,,Montana State,W,89,83,34,61,0.557,15,30,0.5,6,8,0.75,9,25,23,7,3,13,18,28,52,0.5379999999999999,11,24,0.458,16,18,0.889,6,19,17,4,1,13,14,montana,16,13
2019-02-25,,Northern Colorado,L,72,74,27,55,0.491,9,22,0.409,9,17,0.529,10,30,13,7,5,15,15,28,53,0.528,7,20,0.35,11,16,0.688,7,27,11,8,4,13,15,montana,20,20
2019-03-02,,Southern Utah,W,70,54,26,49,0.531,4,13,0.308,14,19,0.737,2,33,13,6,4,12,17,20,50,0.4,5,22,0.227,9,14,0.643,2,21,10,7,3,13,19,montana,31,19
2019-03-04,,Northern Arizona,W,66,64,25,54,0.463,8,25,0.32,8,14,0.5710000000000001,11,37,16,5,5,13,12,24,57,0.421,11,27,0.407,5,6,0.833,4,23,11,5,1,11,17,montana,26,19
2019-03-07,@,Portland State,L,69,81,28,55,0.509,5,18,0.278,8,12,0.667,4,24,15,2,2,12,22,26,56,0.464,7,22,0.318,22,28,0.7859999999999999,7,30,13,7,2,7,15,montana,20,23
2019-03-09,@,Sacramento State,W,86,68,31,52,0.596,10,22,0.455,14,16,0.875,1,22,22,11,5,16,19,25,58,0.431,4,19,0.211,14,16,0.875,11,28,16,12,6,17,15,montana,21,17
2019-03-14,N,Sacramento State,W,79,73,31,59,0.525,8,21,0.381,9,11,0.818,3,28,21,9,1,9,18,25,55,0.455,11,25,0.44,12,14,0.857,7,29,10,4,3,14,15,montana,25,22
2019-03-15,N,Weber State,W,78,49,29,61,0.475,10,27,0.37,10,12,0.833,8,40,15,5,4,7,18,17,54,0.315,5,21,0.238,10,14,0.7140000000000001,4,26,8,6,6,10,12,montana,32,22
2019-03-16,N,Eastern Washington,W,68,62,27,53,0.509,9,20,0.45,5,9,0.556,4,27,10,5,5,14,17,24,57,0.421,5,20,0.25,9,13,0.6920000000000001,10,34,10,7,4,15,15,montana,23,24
